Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Year,Location_code,US_State,Abbreviation
20020917X01999,Accident,FTW82DA045,1982-01-18,"S.E. OF HOUMA, LA",United States,Non-Fatal,Substantial,CESSNA,180K,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,LA,Louisiana,LA
20020917X01722,Accident,ATL82FA037,1982-01-18,"MADISON COUNTY, AL",United States,Fatal(4),Substantial,CESSNA,210L,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Probable Cause,1982,AL,Alabama,AL
20020917X02476,Accident,MKC82FCQ08,1982-01-19,"CEDAR VALE, KS",United States,Fatal(1),Destroyed,MOONEY,M20F,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982,KS,Kansas,KS
20020917X02121,Accident,FTW82FPJ12,1982-01-19,"STILLWATER, OK",United States,Fatal(2),Destroyed,BEECH,G35,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982,OK,Oklahoma,OK
20020917X01978,Accident,DEN82FTA09,1982-01-19,"WOLF PT., MT",United States,Fatal(1),Destroyed,CESSNA,177B,No,1.0,Reciprocating,Business,1.0,2.0,0.0,0.0,UNK,Probable Cause,1982,MT,Montana,MT
20020917X01908,Accident,DCA82AA012B,1982-01-19,"ROCKPORT, TX",United States,Fatal(3),Destroyed,GRUMMAN,AA5A,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,Probable Cause,1982,TX,Texas,TX
20020917X01908,Accident,DCA82AA012A,1982-01-19,"ROCKPORT, TX",United States,Fatal(3),Destroyed,SWEARINGEN,SA226-T(B),No,2.0,Turbo Prop,Executive/corporate,3.0,0.0,0.0,0.0,IMC,Probable Cause,1982,TX,Texas,TX
20020917X01766,Incident,ATL82IA038,1982-01-19,"WASHINGTON, DC",United States,Incident,Minor,DE HAVILLAND,DHC-6-300,No,2.0,Turbo Prop,Ferry,0.0,0.0,0.0,1.0,IMC,Probable Cause,1982,DC,Washington_DC,DC
20020917X02490,Accident,NYC82DA026,1982-01-19,"SOMERSET, PA",United States,Non-Fatal,Substantial,PIPER,AEROSTAR 601P,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,PA,Pennsylvania,PA
20020917X02488,Accident,NYC82DA024,1982-01-19,"ENFIELD, NH",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,NH,New Hampshire,NH
20020917X02425,Accident,MKC82DA018,1982-01-19,"TOPEKA, KS",United States,Non-Fatal,Substantial,CESSNA,182P,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,1.0,1.0,VMC,Probable Cause,1982,KS,Kansas,KS
20020917X02424,Accident,MKC82DA017,1982-01-19,"URBANDALE, IA",United States,Non-Fatal,Substantial,CESSNA,177RG,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,IA,Iowa,IA
20020917X02296,Accident,LAX82FUJ26,1982-01-19,"KINGMAN, AZ",United States,Non-Fatal,Substantial,BEACHNER,QUICK SILVER,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982,AZ,Arizona,AZ
20020917X02160,Accident,LAX82DA043,1982-01-19,"SANTA MONICA, CA",United States,Non-Fatal,Substantial,CESSNA,182E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X01997,Accident,FTW82DA042,1982-01-19,"SHREVEPORT, LA",United States,Non-Fatal,Substantial,CESSNA,150H,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,LA,Louisiana,LA
20020917X01806,Accident,CHI82DA056,1982-01-19,"NEAR LANSING, MI",United States,Non-Fatal,Substantial,CESSNA,340A,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,UNK,Probable Cause,1982,MI,Michigan,MI
20020917X01781,Accident,CHI82DA028,1982-01-19,"GRAND RAPIDS, MI",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,MI,Michigan,MI
20020917X02397,Accident,MIA82FA034,1982-01-19,"MIAMI, FL",United States,Non-Fatal,Substantial,CANADAIR,CL-44D4,No,4.0,Turbo Prop,Unknown,0.0,0.0,0.0,6.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X01628,Accident,ANC82DA019,1982-01-19,"TUNTUTULIAK, AK",United States,Non-Fatal,Substantial,PIPER,PA-32,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,AK,Alaska,AK
20020917X02334,Incident,LAX82IA044,1982-01-20,"SAN JOSE, CA",United States,Incident,Minor,PIPER,PA-31-350,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02258,Accident,LAX82FA048,1982-01-20,"CHERRY VALLEY, CA",United States,Fatal(2),Destroyed,BEECH,58,No,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982,CA,California,CA
20020917X02256,Accident,LAX82FA045,1982-01-20,"ESCONDIDO, CA",United States,Fatal(3),Destroyed,CESSNA,182N,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,Probable Cause,1982,CA,California,CA
20020917X01751,Accident,ATL82FKQ10,1982-01-20,"MCCOMB, MS",United States,Fatal(1),Destroyed,PIPER,PA-23-250,No,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,MS,Mississippi,MS
20020917X02398,Accident,MIA82FA035,1982-01-20,"ORLANDO, FL",United States,Fatal(1),Substantial,CESSNA,210,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X01998,Accident,FTW82DA044,1982-01-20,"MIDLAND, TX",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X01915,Accident,DEN82DA021,1982-01-20,"BONDURANT, WY",United States,Non-Fatal,Substantial,HUGHES,269C,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,WY,Wyoming,WY
20020917X02619,Accident,SEA82FA032,1982-01-21,"BOISE, ID",United States,Fatal(4),Destroyed,CESSNA,P210N,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Probable Cause,1982,ID,Idaho,ID
20020917X02467,Accident,MKC82FA019,1982-01-21,"NORTH KANSAS CI, MO",United States,Fatal(1),Destroyed,CESSNA,402A,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,MO,Missouri,MO
20020917X02399,Accident,MIA82FA037,1982-01-21,"15NM W. OPA LOC, FL",United States,Non-Fatal,Destroyed,DOUGLAS,DC-3,No,2.0,Reciprocating,Unknown,0.0,0.0,2.0,0.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02295,Accident,LAX82FUJ25,1982-01-21,"BAGDAD, AZ",United States,Non-Fatal,Destroyed,PIPER,PA-23-250,No,2.0,Reciprocating,Executive/corporate,0.0,1.0,2.0,0.0,IMC,Probable Cause,1982,AZ,Arizona,AZ
20020917X02260,Accident,LAX82FA050,1982-01-21,"10NM N. OF MCNA, AZ",United States,Fatal(1),Destroyed,PIPER,PA-28-235,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,AZ,Arizona,AZ
20020917X01762,Accident,ATL82FLT02,1982-01-21,"NEW ALBANY, MS",United States,Fatal(1),Destroyed,GRUMMAN,AA-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,MS,Mississippi,MS
20020917X01749,Accident,ATL82FKJ11,1982-01-21,"MUSCLE SHOALS, AL",United States,Non-Fatal,Destroyed,PIPER,PA-32,No,1.0,Reciprocating,Personal,0.0,1.0,3.0,0.0,VMC,Probable Cause,1982,AL,Alabama,AL
20020917X01626,Accident,ANC82DA016,1982-01-21,"PORT GRAHAM, AK",United States,Non-Fatal,Destroyed,CESSNA,207,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982,AK,Alaska,AK
20020917X01782,Accident,CHI82DA029,1982-01-21,"SHELL LAKE, WI",United States,Non-Fatal,Substantial,MOONEY,M-20,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982,WI,Wisconsin,WI
20020917X02161,Accident,LAX82DA046,1982-01-21,"DOS PALOS, CA",United States,Non-Fatal,Substantial,AIR TRACTOR,301,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02307,Accident,LAX82FUQ09,1982-01-22,"LANCASTER, CA",United States,Fatal(2),Destroyed,SONS MUSTANG,II,Yes,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982,CA,California,CA
20020917X01767,Incident,ATL82IA041,1982-01-22,"LOUISVILLE, KY",United States,Incident,Substantial,DASSAULT/SUD,FALCON 20,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,KY,Kentucky,KY
20020917X02171,Accident,LAX82DA060,1982-01-22,"CARSON CITY, NV",United States,Non-Fatal,Substantial,CESSNA,172M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NV,Nevada,NV
20020917X02578,Accident,SEA82DA020,1982-01-22,"NEAR KINGSTON, ID",United States,Non-Fatal,Substantial,SIKORSKY,S-58J,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,ID,Idaho,ID
20020917X02622,Accident,SEA82FYK07,1982-01-23,"LAPINE, OR",United States,Fatal(1),Destroyed,CESSNA,172,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,IMC,Probable Cause,1982,OR,Oregon,OR
20020917X02259,Accident,LAX82FA049A,1982-01-23,"VICTORVILLE, CA",United States,Fatal(2),Destroyed,MOONEY,M20C,No,1.0,Reciprocating,Personal,2.0,0.0,4.0,0.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02000,Accident,FTW82DA047,1982-01-23,"HOBBS, NM",United States,Non-Fatal,Destroyed,GRUMMAN,G-164A,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,NM,New Mexico,NM
20020917X01909,Accident,DCA82AA013,1982-01-23,"BOSTON, MA",United States,Fatal(2),Destroyed,MCDONNELL DOUGLAS,DC-10-30,No,3.0,Turbo Fan,Unknown,2.0,4.0,24.0,182.0,IMC,Probable Cause,1982,MA,Massachusetts,MA
20020917X01883,Accident,CHI82FA032,1982-01-23,"LONDON, OH",United States,Fatal(1),Destroyed,BEECH,A23A,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,OH,Ohio,OH
20020917X02426,Accident,MKC82DA020,1982-01-23,"TOPEKA, KS",United States,Non-Fatal,Substantial,PIPER,PA-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,KS,Kansas,KS
20020917X02400,Accident,MIA82FA038B,1982-01-23,"NEWPORT RICHEY, FL",United States,Non-Fatal,Substantial,CESSNA,150M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02400,Accident,MIA82FA038A,1982-01-23,"NEWPORT RICHEY, FL",United States,Non-Fatal,Substantial,PIPER,PA-34-200T,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02259,Accident,LAX82FA049B,1982-01-23,"VICTORVILLE, CA",United States,Fatal(2),Substantial,PIPER,PA-28-235,No,1.0,Reciprocating,Personal,2.0,0.0,4.0,0.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02113,Accident,FTW82FPD08,1982-01-23,"SAGINAW, TX",United States,Non-Fatal,Substantial,CESSNA,150H,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X01916,Accident,DEN82DA022,1982-01-23,"36 SW LARAMIE, WY",United States,Non-Fatal,Substantial,BELL/TEXTRON,206 L-1,No,1.0,Turbo Shaft,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,WY,Wyoming,WY
20020917X02162,Accident,LAX82DA051,1982-01-23,"WATSONVILLE, CA",United States,Non-Fatal,Substantial,BELL,47G-2,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02002,Accident,FTW82DA049,1982-01-23,"HOUSTON, TX",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,1.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X01990,Accident,FTW82AA046,1982-01-24,"LAREDO, TX",United States,Fatal(7),Destroyed,ROBERTSON,C-402B,No,2.0,Reciprocating,Personal,7.0,0.0,0.0,0.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X02563,Accident,NYC82FNA10,1982-01-24,"TAUNTON, MA",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,UNK,Probable Cause,1982,MA,Massachusetts,MA
20020917X02163,Accident,LAX82DA052,1982-01-24,"FLAGSTAFF, AZ",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982,AZ,Arizona,AZ
20020917X01895,Accident,CHI82FEE12,1982-01-24,"WHEELING, IL",United States,Non-Fatal,Substantial,CESSNA,172RG,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,IL,Illinois,IL
20020917X01661,Accident,ATL82DA040,1982-01-24,"ATHENS, GA",United States,Non-Fatal,Substantial,CESSNA,177,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,GA,Georgia,GA
20020917X01646,Accident,ANC82DAG16,1982-01-25,"BETHEL, AK",United States,Fatal(2),Destroyed,CESSNA,182M,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,UNK,Probable Cause,1982,AK,Alaska,AK
20020917X01652,Accident,ANC82FA017,1982-01-25,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,CESSNA,152II,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982,AK,Alaska,AK
20020917X02123,Accident,FTW82FPM09,1982-01-26,"MUSKOGEE, OK",United States,Non-Fatal,Destroyed,CESSNA,A188B,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Probable Cause,1982,OK,Oklahoma,OK
20020917X02485,Accident,NYC82DA020,1982-01-26,"SUSSEX, NJ",United States,Non-Fatal,Substantial,PIPER,PA-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NJ,New Jersey,NJ
20020917X02430,Accident,MKC82DA025,1982-01-26,"LEE'S SUMMIT, MO",United States,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,MO,Missouri,MO
20020917X02427,Accident,MKC82DA021,1982-01-26,"ESSEX, MO",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,MO,Missouri,MO
20020917X01917,Accident,DEN82DA023,1982-01-26,"HAVRE, MT",United States,Non-Fatal,Substantial,BELLANCA,7GCBC,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,MT,Montana,MT
20020917X01918,Accident,DEN82DA024,1982-01-26,"10MI. NW WALSEN, CO",United States,Non-Fatal,Substantial,HUGHES,369D,No,1.0,Turbo Shaft,Unknown,0.0,0.0,2.0,2.0,VMC,Probable Cause,1982,CO,Colorado,CO
20020917X02261,Accident,LAX82FA061,1982-01-27,"LAGUNITAS, CA",United States,Fatal(1),Destroyed,BELL,UH1B,Yes,1.0,Turbo Shaft,Unknown,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02491,Accident,NYC82DA027,1982-01-27,"ANSONIA, CT",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,CT,Connecticut,CT
20020917X02164,Accident,LAX82DA053,1982-01-27,"LODI, CA",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X01925,Accident,DEN82DA031,1982-01-27,"BROOMFIELD, CO",United States,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CO,Colorado,CO
20020917X01783,Accident,CHI82DA031,1982-01-27,"HOFFMAN, MN",United States,Non-Fatal,Substantial,AERONCA,7BCM,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,MN,Minnesota,MN
20020917X01742,Accident,ATL82FID05,1982-01-27,"CHARLOTTESVILLE, VA",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,VA,Virginia,VA
20020917X02325,Accident,LAX82FVM09,1982-01-28,"LOS GATOS, CA",United States,Fatal(1),Destroyed,PIPER,28-151,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,CA,California,CA
20020917X02579,Accident,SEA82DA021,1982-01-28,"SUNRIVER, OR",United States,Non-Fatal,Substantial,CESSNA,340A,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,OR,Oregon,OR
20020917X02428,Accident,MKC82DA022,1982-01-28,"WENTZVILLE, MO",United States,Non-Fatal,Substantial,CESSNA,172H,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,MO,Missouri,MO
20020917X02165,Accident,LAX82DA054,1982-01-28,"FOWLER, CA",United States,Non-Fatal,Substantial,MOONEY,M20C,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02001,Accident,FTW82DA048,1982-01-28,"S. OF MORGAN CI, LA",United States,Non-Fatal,Substantial,CESSNA,A185F,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,LA,Louisiana,LA
20020917X01662,Accident,ATL82DA043,1982-01-28,"LOUISVILLE, KY",United States,Non-Fatal,Substantial,PIPER,PA-32-260,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,KY,Kentucky,KY
20020917X02468,Accident,MKC82FA023,1982-01-29,"5M E. GREENSBUR, KS",United States,Fatal(1),Destroyed,CESSNA,172N,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,KS,Kansas,KS
20020917X01768,Incident,ATL82IA042,1982-01-29,"ATLANTA, GA",United States,Incident,Substantial,BEECH,B200,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,GA,Georgia,GA
20020917X01758,Accident,ATL82FLG10,1982-01-29,"DARLINGTON, SC",United States,Fatal(1),Destroyed,CESSNA,150,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982,SC,South Carolina,SC
20020917X01919,Accident,DEN82DA025,1982-01-29,"NEAR GILLETE, WY",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,WY,Wyoming,WY
20020917X02335,Incident,LAX82IA062,1982-01-30,"TRUCKEE, CA",United States,Incident,Minor,PIPER,PA-28R-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02166,Accident,LAX82DA055,1982-01-30,"AVALON, CA",United States,Non-Fatal,Destroyed,MOONEY,M20J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02313,Accident,LAX82FVA11,1982-01-30,"OAKDALE, CA",United States,Fatal(1),Substantial,CESSNA,TR182,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02248,Accident,LAX82DVG15,1982-01-30,"REDDING, CA",United States,Non-Fatal,Substantial,AERONCA,7AC,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02168,Accident,LAX82DA057,1982-01-30,"ELKO, NV",United States,Non-Fatal,Substantial,CESSNA,177B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NV,Nevada,NV
20020917X02167,Accident,LAX82DA056,1982-01-30,"BIG BEAR, CA",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02003,Accident,FTW82DA050,1982-01-30,"BALD KNOB, AR",United States,Non-Fatal,Substantial,CESSNA,140,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,AR,Arkansas,AR
20020917X01920,Accident,DEN82DA026,1982-01-30,"BRYCE CANYON, UT",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,UT,Utah,UT
20020917X01664,Accident,ATL82DA045,1982-01-30,"CONYERS, GA",United States,Non-Fatal,Substantial,CESSNA,182L,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,GA,Georgia,GA
20020917X01663,Accident,ATL82DA044,1982-01-30,"CUMBERLAND ISLA, GA",United States,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,GA,Georgia,GA
20020917X02580,Accident,SEA82DA023,1982-01-30,"SINCLAIR ISLAND, WA",United States,Non-Fatal,Substantial,CESSNA,172P,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,IMC,Probable Cause,1982,WA,Washington,WA
20020917X02547,Accident,NYC82FFA03,1982-01-31,"LAKE PLACID, NY",United States,Non-Fatal,Substantial,PIPER,PA-22,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Probable Cause,1982,NY,New York,NY
20020917X02482,Accident,NYC82DA017,1982-01-31,"CALDWELL, NJ",United States,Non-Fatal,Substantial,CESSNA,150L,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NJ,New Jersey,NJ
20020917X02429,Accident,MKC82DA024,1982-01-31,"MALDEN, MO",United States,Non-Fatal,Substantial,BEECH,36,No,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,IMC,Probable Cause,1982,MO,Missouri,MO
20020917X02344,Accident,MIA82DA040,1982-01-31,"NEW PORT RICHEY, FL",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02343,Accident,MIA82DA039,1982-01-31,"DELAND, FL",United States,Non-Fatal,Substantial,PIPER,PA-28-161,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02169,Accident,LAX82DA058,1982-01-31,"EL CAJON, CA",United States,Non-Fatal,Substantial,CESSNA,180K,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02005,Accident,FTW82DA052,1982-01-31,"ALBUQUERQUE, NM",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NM,New Mexico,NM
20020917X02004,Accident,FTW82DA051,1982-01-31,"MCKINNEY, TX",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X01921,Accident,DEN82DA027,1982-01-31,"TRINIDAD, CO",United States,Non-Fatal,Substantial,PIPER,PA-22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,CO,Colorado,CO
20020917X02480,Accident,NYC82AA028,1982-02-01,"GROTON, CT",United States,Non-Fatal,Destroyed,BEECH,99,No,2.0,Turbo Prop,Unknown,0.0,5.0,2.0,0.0,IMC,Probable Cause,1982,CT,Connecticut,CT
20020917X02413,Accident,MIA82FLD13,1982-02-01,"CRYSTAL RIVER, FL",United States,Non-Fatal,Destroyed,CESSNA,172,No,1.0,Reciprocating,Unknown,0.0,1.0,1.0,0.0,VMC,Probable Cause,1982,FL,Florida,FL
20020917X02135,Accident,FTW82FRA15,1982-02-01,"HITCHCOCK, TX",United States,Non-Fatal,Destroyed,AEROSPATIALE,SA-360C,No,1.0,Turbo Shaft,Ferry,0.0,1.0,0.0,0.0,VMC,Probable Cause,1982,TX,Texas,TX
20020917X02131,Accident,FTW82FQG14,1982-02-01,"PAMPA, TX",United States,Fatal(2),Destroyed,CESSNA,182,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982,TX,Texas,TX
20020917X02315,Accident,LAX82FVD09,1982-02-01,"SONOMA, CA",United States,Non-Fatal,Substantial,BELLANCA,7ECA,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982,CA,California,CA
20020917X02170,Accident,LAX82DA059,1982-02-01,"LAS VEGAS, NV",United States,Non-Fatal,Substantial,CESSNA,TR182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982,NV,Nevada,NV
20020917X02006,Accident,FTW82DA053,1982-02-01,"LAS CRUCES, NM",United States,Non-Fatal,Substantial,CESSNA,P206,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982,NM,New Mexico,NM
20020917X01784,Accident,CHI82DA033,1982-02-01,"ANDERSON, IN",United States,Non-Fatal,Substantial,GRUMMAN,1159,No,2.0,Turbo Jet,Executive/corporate,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982,IN,Indiana,IN
20020917X01922,Accident,DEN82DA028,1982-02-01,"ROCK SPRINGS, WY",United States,Non-Fatal,Substantial,PIPER,PA-32,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,IMC,Probable Cause,1982,WY,Wyoming,WY
20020917X02539,Accident,NYC82FA029,1982-02-02,"NEWBURGH, NY",United States,Fatal(1),Destroyed,PIPER,PA-23-250,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982,NY,New York,NY
